Table,State,Distt.,Area Name,Type,Age-group,Total,illiterate,literate
C2308,22,000,State - CHHATTISGARH,Urban,70-74,38350,25033,13317
C2308,22,000,State - CHHATTISGARH,Urban,75-79,17843,11196,6647
C2308,22,000,State - CHHATTISGARH,Urban,80+,21226,13581,7645
C2308,22,000,State - CHHATTISGARH,Urban,Age not stated,4263,1362,2901
C2308,23,000,State - MADHYA PRADESH,Total,All ages,35014503,17337662,17676841
C2308,23,000,State - MADHYA PRADESH,Total,0-6,5173223,5173223,0
C2308,23,000,State - MADHYA PRADESH,Total,7,778329,220554,557775
C2308,23,000,State - MADHYA PRADESH,Total,8,864149,126563,737586
C2308,23,000,State - MADHYA PRADESH,Total,9,738100,73668,664432
C2308,23,000,State - MADHYA PRADESH,Total,10,950852,100166,850686
C2308,23,000,State - MADHYA PRADESH,Total,11,783746,57445,726301
C2308,23,000,State - MADHYA PRADESH,Total,12,871117,73636,797481
C2308,23,000,State - MADHYA PRADESH,Total,13,753044,59030,694014
C2308,23,000,State - MADHYA PRADESH,Total,14,766413,70609,695804
C2308,23,000,State - MADHYA PRADESH,Total,15,754630,88480,666150
C2308,23,000,State - MADHYA PRADESH,Total,16,724096,93695,630401
C2308,23,000,State - MADHYA PRADESH,Total,17,598938,80235,518703
C2308,23,000,State - MADHYA PRADESH,Total,18,797945,161918,636027
C2308,23,000,State - MADHYA PRADESH,Total,19,591108,123041,468067
C2308,23,000,State - MADHYA PRADESH,Total,20-24,3173491,939709,2233782
C2308,23,000,State - MADHYA PRADESH,Total,25-29,2799181,1100043,1699138
C2308,23,000,State - MADHYA PRADESH,Total,30-34,2564255,1215857,1348398
C2308,23,000,State - MADHYA PRADESH,Total,35-39,2368207,1296698,1071509
C2308,23,000,State - MADHYA PRADESH,Total,40-44,2020586,1219001,801585
C2308,23,000,State - MADHYA PRADESH,Total,45-49,1684163,1087937,596226
C2308,23,000,State - MADHYA PRADESH,Total,50-54,1247850,837229,410621
C2308,23,000,State - MADHYA PRADESH,Total,55-59,1027834,740313,287521
C2308,23,000,State - MADHYA PRADESH,Total,60-64,997947,770391,227556
C2308,23,000,State - MADHYA PRADESH,Total,65-69,747056,604372,142684
C2308,23,000,State - MADHYA PRADESH,Total,70-74,562175,475336,86839
C2308,23,000,State - MADHYA PRADESH,Total,75-79,278548,234681,43867
C2308,23,000,State - MADHYA PRADESH,Total,80+,358034,296254,61780
C2308,23,000,State - MADHYA PRADESH,Total,Age not stated,39486,17578,21908
C2308,23,000,State - MADHYA PRADESH,Rural,All ages,25408016,14181012,11227004
C2308,23,000,State - MADHYA PRADESH,Rural,0-6,3995738,3995738,0
C2308,23,000,State - MADHYA PRADESH,Rural,7,594564,178910,415654
C2308,23,000,State - MADHYA PRADESH,Rural,8,676876,106420,570456
C2308,23,000,State - MADHYA PRADESH,Rural,9,569518,60697,508821
C2308,23,000,State - MADHYA PRADESH,Rural,10,737551,82846,654705
C2308,23,000,State - MADHYA PRADESH,Rural,11,597252,47365,549887
C2308,23,000,State - MADHYA PRADESH,Rural,12,671006,62630,608376
C2308,23,000,State - MADHYA PRADESH,Rural,13,565230,49578,515652
C2308,23,000,State - MADHYA PRADESH,Rural,14,571895,59961,511934
C2308,23,000,State - MADHYA PRADESH,Rural,15,557183,75325,481858
C2308,23,000,State - MADHYA PRADESH,Rural,16,530468,80469,449999
C2308,23,000,State - MADHYA PRADESH,Rural,17,421306,68717,352589
C2308,23,000,State - MADHYA PRADESH,Rural,18,576010,141608,434402
C2308,23,000,State - MADHYA PRADESH,Rural,19,412406,107309,305097
C2308,23,000,State - MADHYA PRADESH,Rural,20-24,2197131,815348,1381783
C2308,23,000,State - MADHYA PRADESH,Rural,25-29,1923404,943845,979559
C2308,23,000,State - MADHYA PRADESH,Rural,30-34,1797462,1038450,759012
C2308,23,000,State - MADHYA PRADESH,Rural,35-39,1657138,1092473,564665
C2308,23,000,State - MADHYA PRADESH,Rural,40-44,1409839,1019440,390399
C2308,23,000,State - MADHYA PRADESH,Rural,45-49,1164791,901816,262975
C2308,23,000,State - MADHYA PRADESH,Rural,50-54,859466,687531,171935
C2308,23,000,State - MADHYA PRADESH,Rural,55-59,733099,613988,119111
C2308,23,000,State - MADHYA PRADESH,Rural,60-64,725303,632032,93271
C2308,23,000,State - MADHYA PRADESH,Rural,65-69,556687,498529,58158
C2308,23,000,State - MADHYA PRADESH,Rural,70-74,418606,384806,33800
C2308,23,000,State - MADHYA PRADESH,Rural,75-79,206337,190643,15694
C2308,23,000,State - MADHYA PRADESH,Rural,80+,259315,232443,26872
C2308,23,000,State - MADHYA PRADESH,Rural,Age not stated,22435,12095,10340
C2308,23,000,State - MADHYA PRADESH,Urban,All ages,9606487,3156650,6449837
C2308,23,000,State - MADHYA PRADESH,Urban,0-6,1177485,1177485,0
C2308,23,000,State - MADHYA PRADESH,Urban,7,183765,41644,142121
C2308,23,000,State - MADHYA PRADESH,Urban,8,187273,20143,167130
C2308,23,000,State - MADHYA PRADESH,Urban,9,168582,12971,155611
C2308,23,000,State - MADHYA PRADESH,Urban,10,213301,17320,195981
C2308,23,000,State - MADHYA PRADESH,Urban,11,186494,10080,176414
C2308,23,000,State - MADHYA PRADESH,Urban,12,200111,11006,189105
C2308,23,000,State - MADHYA PRADESH,Urban,13,187814,9452,178362
C2308,23,000,State - MADHYA PRADESH,Urban,14,194518,10648,183870
C2308,23,000,State - MADHYA PRADESH,Urban,15,197447,13155,184292
C2308,23,000,State - MADHYA PRADESH,Urban,16,193628,13226,180402
C2308,23,000,State - MADHYA PRADESH,Urban,17,177632,11518,166114
C2308,23,000,State - MADHYA PRADESH,Urban,18,221935,20310,201625
C2308,23,000,State - MADHYA PRADESH,Urban,19,178702,15732,162970
C2308,23,000,State - MADHYA PRADESH,Urban,20-24,976360,124361,851999
C2308,23,000,State - MADHYA PRADESH,Urban,25-29,875777,156198,719579
C2308,23,000,State - MADHYA PRADESH,Urban,30-34,766793,177407,589386
C2308,23,000,State - MADHYA PRADESH,Urban,35-39,711069,204225,506844
C2308,23,000,State - MADHYA PRADESH,Urban,40-44,610747,199561,411186
C2308,23,000,State - MADHYA PRADESH,Urban,45-49,519372,186121,333251
C2308,23,000,State - MADHYA PRADESH,Urban,50-54,388384,149698,238686
C2308,23,000,State - MADHYA PRADESH,Urban,55-59,294735,126325,168410
C2308,23,000,State - MADHYA PRADESH,Urban,60-64,272644,138359,134285
C2308,23,000,State - MADHYA PRADESH,Urban,65-69,190369,105843,84526
C2308,23,000,State - MADHYA PRADESH,Urban,70-74,143569,90530,53039
C2308,23,000,State - MADHYA PRADESH,Urban,75-79,72211,44038,28173
C2308,23,000,State - MADHYA PRADESH,Urban,80+,98719,63811,34908
C2308,23,000,State - MADHYA PRADESH,Urban,Age not stated,17051,5483,11568
C2308,24,000,State - GUJARAT,Total,All ages,28948432,11329947,17618485
C2308,24,000,State - GUJARAT,Total,0-6,3661878,3661878,0
C2308,24,000,State - GUJARAT,Total,7,563579,122980,440599
C2308,24,000,State - GUJARAT,Total,8,548875,60295,488580
C2308,24,000,State - GUJARAT,Total,9,523545,40223,483322
C2308,24,000,State - GUJARAT,Total,10,607854,50126,557728
C2308,24,000,State - GUJARAT,Total,11,573045,35784,537261
C2308,24,000,State - GUJARAT,Total,12,581622,41262,540360
C2308,24,000,State - GUJARAT,Total,13,553513,37444,516069
C2308,24,000,State - GUJARAT,Total,14,549577,41282,508295
C2308,24,000,State - GUJARAT,Total,15,565087,54266,510821
C2308,24,000,State - GUJARAT,Total,16,535426,52004,483422
C2308,24,000,State - GUJARAT,Total,17,508548,50294,458254
C2308,24,000,State - GUJARAT,Total,18,595128,81050,514078
C2308,24,000,State - GUJARAT,Total,19,515461,69088,446373
C2308,24,000,State - GUJARAT,Total,20-24,2734595,511515,2223080
C2308,24,000,State - GUJARAT,Total,25-29,2511539,597655,1913884
C2308,24,000,State - GUJARAT,Total,30-34,2303504,688331,1615173
C2308,24,000,State - GUJARAT,Total,35-39,2082890,747563,1335327
C2308,24,000,State - GUJARAT,Total,40-44,1871600,786316,1085284
C2308,24,000,State - GUJARAT,Total,45-49,1602141,740448,861693
C2308,24,000,State - GUJARAT,Total,50-54,1287910,644380,643530
C2308,24,000,State - GUJARAT,Total,55-59,1016859,541240,475619
C2308,24,000,State - GUJARAT,Total,60-64,876493,526512,349981
C2308,24,000,State - GUJARAT,Total,65-69,620070,396949,223121
C2308,24,000,State - GUJARAT,Total,70-74,482155,328784,153371
C2308,24,000,State - GUJARAT,Total,75-79,243655,161608,82047
C2308,24,000,State - GUJARAT,Total,80+,318585,222417,96168
C2308,24,000,State - GUJARAT,Total,Age not stated,113298,38253,75045
C2308,24,000,State - GUJARAT,Rural,All ages,16895450,7942251,8953199
C2308,24,000,State - GUJARAT,Rural,0-6,2303448,2303448,0
C2308,24,000,State - GUJARAT,Rural,7,351222,81673,269549
C2308,24,000,State - GUJARAT,Rural,8,350894,40713,310181
C2308,24,000,State - GUJARAT,Rural,9,333050,26560,306490
C2308,24,000,State - GUJARAT,Rural,10,384992,32971,352021
C2308,24,000,State - GUJARAT,Rural,11,360420,23804,336616
C2308,24,000,State - GUJARAT,Rural,12,368195,28417,339778
C2308,24,000,State - GUJARAT,Rural,13,345950,26103,319847
C2308,24,000,State - GUJARAT,Rural,14,338945,29077,309868
C2308,24,000,State - GUJARAT,Rural,15,349155,37989,311166
C2308,24,000,State - GUJARAT,Rural,16,325478,37192,288286
C2308,24,000,State - GUJARAT,Rural,17,301917,35803,266114
C2308,24,000,State - GUJARAT,Rural,18,354512,59203,295309
C2308,24,000,State - GUJARAT,Rural,19,293898,49383,244515
C2308,24,000,State - GUJARAT,Rural,20-24,1515353,368819,1146534
C2308,24,000,State - GUJARAT,Rural,25-29,1328138,432155,895983
C2308,24,000,State - GUJARAT,Rural,30-34,1258397,508261,750136
C2308,24,000,State - GUJARAT,Rural,35-39,1149061,553263,595798
C2308,24,000,State - GUJARAT,Rural,40-44,1052829,585661,467168
C2308,24,000,State - GUJARAT,Rural,45-49,891708,549746,341962
C2308,24,000,State - GUJARAT,Rural,50-54,732093,482819,249274
C2308,24,000,State - GUJARAT,Rural,55-59,592318,411286,181032
C2308,24,000,State - GUJARAT,Rural,60-64,528694,394250,134444
C2308,24,000,State - GUJARAT,Rural,65-69,383659,297928,85731
C2308,24,000,State - GUJARAT,Rural,70-74,303123,244621,58502
C2308,24,000,State - GUJARAT,Rural,75-79,148461,119889,28572
C2308,24,000,State - GUJARAT,Rural,80+,193131,157645,35486
C2308,24,000,State - GUJARAT,Rural,Age not stated,56409,23572,32837
C2308,24,000,State - GUJARAT,Urban,All ages,12052982,3387696,8665286
C2308,24,000,State - GUJARAT,Urban,0-6,1358430,1358430,0
C2308,24,000,State - GUJARAT,Urban,7,212357,41307,171050
C2308,24,000,State - GUJARAT,Urban,8,197981,19582,178399
C2308,24,000,State - GUJARAT,Urban,9,190495,13663,176832
C2308,24,000,State - GUJARAT,Urban,10,222862,17155,205707
C2308,24,000,State - GUJARAT,Urban,11,212625,11980,200645
C2308,24,000,State - GUJARAT,Urban,12,213427,12845,200582
C2308,24,000,State - GUJARAT,Urban,13,207563,11341,196222
C2308,24,000,State - GUJARAT,Urban,14,210632,12205,198427
C2308,24,000,State - GUJARAT,Urban,15,215932,16277,199655
C2308,24,000,State - GUJARAT,Urban,16,209948,14812,195136
C2308,24,000,State - GUJARAT,Urban,17,206631,14491,192140
C2308,24,000,State - GUJARAT,Urban,18,240616,21847,218769
C2308,24,000,State - GUJARAT,Urban,19,221563,19705,201858
C2308,24,000,State - GUJARAT,Urban,20-24,1219242,142696,1076546
C2308,24,000,State - GUJARAT,Urban,25-29,1183401,165500,1017901
C2308,24,000,State - GUJARAT,Urban,30-34,1045107,180070,865037
C2308,24,000,State - GUJARAT,Urban,35-39,933829,194300,739529
C2308,24,000,State - GUJARAT,Urban,40-44,818771,200655,618116
C2308,24,000,State - GUJARAT,Urban,45-49,710433,190702,519731
C2308,24,000,State - GUJARAT,Urban,50-54,555817,161561,394256
C2308,24,000,State - GUJARAT,Urban,55-59,424541,129954,294587
C2308,24,000,State - GUJARAT,Urban,60-64,347799,132262,215537
C2308,24,000,State - GUJARAT,Urban,65-69,236411,99021,137390
C2308,24,000,State - GUJARAT,Urban,70-74,179032,84163,94869
C2308,24,000,State - GUJARAT,Urban,75-79,95194,41719,53475
C2308,24,000,State - GUJARAT,Urban,80+,125454,64772,60682
C2308,24,000,State - GUJARAT,Urban,Age not stated,56889,14681,42208
C2308,25,000,State - DAMAN & DIU,Total,All ages,92946,29183,63763
C2308,25,000,State - DAMAN & DIU,Total,0-6,12790,12790,0
C2308,25,000,State - DAMAN & DIU,Total,7,1772,313,1459
C2308,25,000,State - DAMAN & DIU,Total,8,1714,128,1586
C2308,25,000,State - DAMAN & DIU,Total,9,1540,75,1465
C2308,25,000,State - DAMAN & DIU,Total,10,1750,95,1655
C2308,25,000,State - DAMAN & DIU,Total,11,1657,66,1591
C2308,25,000,State - DAMAN & DIU,Total,12,1560,47,1513
C2308,25,000,State - DAMAN & DIU,Total,13,1542,34,1508
C2308,25,000,State - DAMAN & DIU,Total,14,1512,50,1462
C2308,25,000,State - DAMAN & DIU,Total,15,1482,59,1423
C2308,25,000,State - DAMAN & DIU,Total,16,1455,63,1392
C2308,25,000,State - DAMAN & DIU,Total,17,1463,67,1396
C2308,25,000,State - DAMAN & DIU,Total,18,1822,135,1687
C2308,25,000,State - DAMAN & DIU,Total,19,1853,126,1727
C2308,25,000,State - DAMAN & DIU,Total,20-24,10659,1229,9430
C2308,25,000,State - DAMAN & DIU,Total,25-29,11137,1673,9464
C2308,25,000,State - DAMAN & DIU,Total,30-34,8717,1536,7181
C2308,25,000,State - DAMAN & DIU,Total,35-39,7295,1607,5688
C2308,25,000,State - DAMAN & DIU,Total,40-44,5217,1393,3824
C2308,25,000,State - DAMAN & DIU,Total,45-49,3969,1331,2638
C2308,25,000,State - DAMAN & DIU,Total,50-54,2964,1176,1788
C2308,25,000,State - DAMAN & DIU,Total,55-59,2480,1092,1388
C2308,25,000,State - DAMAN & DIU,Total,60-64,2331,1292,1039
C2308,25,000,State - DAMAN & DIU,Total,65-69,1571,962,609
C2308,25,000,State - DAMAN & DIU,Total,70-74,1262,859,403
C2308,25,000,State - DAMAN & DIU,Total,75-79,630,444,186
C2308,25,000,State - DAMAN & DIU,Total,80+,694,510,184
C2308,25,000,State - DAMAN & DIU,Total,Age not stated,108,31,77
C2308,25,000,State - DAMAN & DIU,Rural,All ages,28001,10441,17560
C2308,25,000,State - DAMAN & DIU,Rural,0-6,3589,3589,0
C2308,25,000,State - DAMAN & DIU,Rural,7,554,82,472
C2308,25,000,State - DAMAN & DIU,Rural,8,574,24,550
C2308,25,000,State - DAMAN & DIU,Rural,9,550,10,540
C2308,25,000,State - DAMAN & DIU,Rural,10,653,15,638
C2308,25,000,State - DAMAN & DIU,Rural,11,608,11,597
C2308,25,000,State - DAMAN & DIU,Rural,12,591,9,582
C2308,25,000,State - DAMAN & DIU,Rural,13,611,7,604
C2308,25,000,State - DAMAN & DIU,Rural,14,570,8,562
C2308,25,000,State - DAMAN & DIU,Rural,15,562,9,553
C2308,25,000,State - DAMAN & DIU,Rural,16,537,8,529
C2308,25,000,State - DAMAN & DIU,Rural,17,589,11,578
C2308,25,000,State - DAMAN & DIU,Rural,18,576,16,560
C2308,25,000,State - DAMAN & DIU,Rural,19,625,27,598
C2308,25,000,State - DAMAN & DIU,Rural,20-24,2907,265,2642
C2308,25,000,State - DAMAN & DIU,Rural,25-29,2709,425,2284
C2308,25,000,State - DAMAN & DIU,Rural,30-34,2254,588,1666
C2308,25,000,State - DAMAN & DIU,Rural,35-39,2080,811,1269
C2308,25,000,State - DAMAN & DIU,Rural,40-44,1584,759,825
C2308,25,000,State - DAMAN & DIU,Rural,45-49,1270,719,551
C2308,25,000,State - DAMAN & DIU,Rural,50-54,1043,672,371
C2308,25,000,State - DAMAN & DIU,Rural,55-59,807,597,210
C2308,25,000,State - DAMAN & DIU,Rural,60-64,796,636,160
C2308,25,000,State - DAMAN & DIU,Rural,65-69,496,408,88
C2308,25,000,State - DAMAN & DIU,Rural,70-74,400,348,52
C2308,25,000,State - DAMAN & DIU,Rural,75-79,202,182,20
C2308,25,000,State - DAMAN & DIU,Rural,80+,224,191,33
C2308,25,000,State - DAMAN & DIU,Rural,Age not stated,40,14,26
C2308,25,000,State - DAMAN & DIU,Urban,All ages,64945,18742,46203
C2308,25,000,State - DAMAN & DIU,Urban,0-6,9201,9201,0
C2308,25,000,State - DAMAN & DIU,Urban,7,1218,231,987
C2308,25,000,State - DAMAN & DIU,Urban,8,1140,104,1036
C2308,25,000,State - DAMAN & DIU,Urban,9,990,65,925
C2308,25,000,State - DAMAN & DIU,Urban,10,1097,80,1017
C2308,25,000,State - DAMAN & DIU,Urban,11,1049,55,994
C2308,25,000,State - DAMAN & DIU,Urban,12,969,38,931
C2308,25,000,State - DAMAN & DIU,Urban,13,931,27,904
C2308,25,000,State - DAMAN & DIU,Urban,14,942,42,900
C2308,25,000,State - DAMAN & DIU,Urban,15,920,50,870
C2308,25,000,State - DAMAN & DIU,Urban,16,918,55,863
C2308,25,000,State - DAMAN & DIU,Urban,17,874,56,818
C2308,25,000,State - DAMAN & DIU,Urban,18,1246,119,1127
C2308,25,000,State - DAMAN & DIU,Urban,19,1228,99,1129
C2308,25,000,State - DAMAN & DIU,Urban,20-24,7752,964,6788
C2308,25,000,State - DAMAN & DIU,Urban,25-29,8428,1248,7180
C2308,25,000,State - DAMAN & DIU,Urban,30-34,6463,948,5515
C2308,25,000,State - DAMAN & DIU,Urban,35-39,5215,796,4419
C2308,25,000,State - DAMAN & DIU,Urban,40-44,3633,634,2999
C2308,25,000,State - DAMAN & DIU,Urban,45-49,2699,612,2087
C2308,25,000,State - DAMAN & DIU,Urban,50-54,1921,504,1417
C2308,25,000,State - DAMAN & DIU,Urban,55-59,1673,495,1178
C2308,25,000,State - DAMAN & DIU,Urban,60-64,1535,656,879
C2308,25,000,State - DAMAN & DIU,Urban,65-69,1075,554,521
C2308,25,000,State - DAMAN & DIU,Urban,70-74,862,511,351
C2308,25,000,State - DAMAN & DIU,Urban,75-79,428,262,166
C2308,25,000,State - DAMAN & DIU,Urban,80+,470,319,151
C2308,25,000,State - DAMAN & DIU,Urban,Age not stated,68,17,51
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,All ages,149949,69240,80709
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,0-6,24464,24464,0
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,7,3516,584,2932
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,8,3577,251,3326
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,9,3292,189,3103
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,10,3784,245,3539
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,11,3502,163,3339
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,12,3294,212,3082
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,13,3155,205,2950
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,14,2883,242,2641
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,15,2768,322,2446
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,16,2578,421,2157
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,17,2296,386,1910
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,18,2857,660,2197
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,19,2626,563,2063
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,20-24,16706,4702,12004
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,25-29,16389,5344,11045
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,30-34,12684,4855,7829
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,35-39,10415,4897,5518
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,40-44,7627,4593,3034
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,45-49,6118,4082,2036
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,50-54,4288,3060,1228
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,55-59,3425,2569,856
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,60-64,3037,2456,581
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,65-69,1961,1605,356
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,70-74,1336,1160,176
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,75-79,564,454,110
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,80+,635,473,162
C2308,26,000,State - DADRA & NAGAR HAVELI,Total,Age not stated,172,83,89
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,All ages,84809,49717,35092
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,0-6,14037,14037,0
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,7,2063,341,1722
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,8,2234,161,2073
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,9,2103,131,1972
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,10,2406,175,2231
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,11,2303,126,2177
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,12,2155,178,1977
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,13,2092,178,1914
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,14,1832,204,1628
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,15,1793,290,1503
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,16,1677,380,1297
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,17,1405,350,1055
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,18,1795,589,1206
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,19,1568,473,1095
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,20-24,8866,3942,4924
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,25-29,7402,4169,3233
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,30-34,5778,3800,1978
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,35-39,5229,3968,1261
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,40-44,4415,3710,705
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,45-49,3772,3313,459
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,50-54,2714,2472,242
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,55-59,2175,2003,172
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,60-64,2026,1927,99
